Date,Open_Yahoo,High_Yahoo,Low_Yahoo,Close_Yahoo,Volume_Yahoo,Open_Alpha,High_Alpha,Low_Alpha,Close_Alpha,Volume_Alpha,Open_Diff,High_Diff,Low_Diff,Close_Diff,Volume_Diff,Status
2026-03-16,95.58,96.1,94.36,95.2,34931800,95.58,96.1,94.36,95.2,34931831,0.0,0.0,0.0,0.0,31,Match
2026-03-17,95.3,96.34,94.01,94.36,26434500,95.3,96.34,94.01,94.36,26434496,0.0,0.0,0.0,0.0,4,Match
2026-03-18,94.45,95.34,93.61,94.7,27878300,94.445,95.335,93.61,94.7,27878318,0.005000000000009663,0.005000000000009663,0.0,0.0,18,Match
2026-03-19,94.31,95.75,90.78,91.74,40169300,94.31,95.75,90.775,91.74,40169250,0.0,0.0,0.0049999999999954525,0.0,50,Match
2026-03-20,91.31,91.88,90.69,91.82,61678000,91.31,91.88,90.69,91.82,61678012,0.0,0.0,0.0,0.0,12,Match
2026-03-23,92.04,93.98,91.86,93.38,34315900,92.04,93.98,91.86,93.38,34315874,0.0,0.0,0.0,0.0,26,Match
2026-03-24,92.79,93.74,90.82,90.92,28938000,92.79,93.7398,90.815,90.92,28938033,0.0,0.00019999999999242846,0.0049999999999954525,0.0,33,Match
2026-03-25,91.71,92.52,91.24,92.28,29545600,91.71,92.52,91.235,92.28,29545625,0.0,0.0,0.0049999999999954525,0.0,25,Match
2026-03-26,91.52,95.86,91.01,93.32,59522000,91.52,95.86,91.01,93.32,59522026,0.0,0.0,0.0,0.0,26,Match
2026-03-27,94.57,95.58,92.74,93.43,44590700,94.57,95.5799,92.74,93.43,44590673,0.0,0.00010000000000331966,0.0,0.0,27,Match
2026-03-30,92.75,94.49,92.22,92.97,32375100,92.75,94.49,92.22,92.97,32375138,0.0,0.0,0.0,0.0,38,Match
2026-03-31,93.03,96.26,93.03,96.15,54270000,93.03,96.26,93.03,96.15,54269957,0.0,0.0,0.0,0.0,43,Match
2026-04-01,96.47,97.2,94.26,95.55,30439300,96.47,97.2,94.264,95.55,30439305,0.0,0.0,0.003999999999990678,0.0,5,Match
2026-04-02,95.27,98.71,95.17,98.66,37068000,95.27,98.71,95.17,98.66,37068024,0.0,0.0,0.0,0.0,24,Match
2026-04-06,100.96,102.69,97.97,98.93,37029300,100.96,102.685,97.97,98.93,37029334,0.0,0.0049999999999954525,0.0,0.0,34,Match
2026-04-07,98.55,99.88,98.25,98.82,25016700,98.55,99.875,98.25,98.82,25016718,0.0,0.0049999999999954525,0.0,0.0,18,Match
2026-04-08,100.32,100.4,97.44,99.39,30957600,100.32,100.4,97.44,99.39,30957619,0.0,0.0,0.0,0.0,19,Match
2026-04-09,99.63,102.34,99.08,102.05,35087800,99.63,102.34,99.08,102.05,35087760,0.0,0.0,0.0,0.0,40,Match
2026-04-10,102.47,103.08,101.46,103.01,25769900,102.47,103.08,101.46,103.01,25769905,0.0,0.0,0.0,0.0,5,Match
2026-04-13,103.03,103.67,102.06,103.16,26042800,103.032,103.665,102.06,103.16,26042804,0.001999999999995339,0.0049999999999954525,0.0,0.0,4,Match
2026-04-14,103.12,106.57,103.04,106.28,40534900,103.12,106.57,103.04,106.28,40534865,0.0,0.0,0.0,0.0,35,Match
2026-04-15,105.98,107.85,105.04,107.71,38023700,105.98,107.85,105.04,107.71,38023679,0.0,0.0,0.0,0.0,21,Match
2026-04-16,107.47,108.95,106.62,107.79,64928300,107.47,108.945,106.6201,107.79,64928250,0.0,0.005000000000009663,9.99999999891088e-05,0.0,50,Match
2026-04-17,96.37,98.74,95.1,97.31,125958700,96.37,98.74,95.1,97.31,125958732,0.0,0.0,0.0,0.0,32,Match
2026-04-20,97.14,97.6,93.54,94.83,63298300,97.14,97.6,93.54,94.83,63298264,0.0,0.0,0.0,0.0,36,Match
2026-04-21,94.0,94.65,92.37,92.58,61962300,94.0,94.65,92.37,92.58,61962275,0.0,0.0,0.0,0.0,25,Match
2026-04-22,93.06,93.85,92.77,93.24,33694300,93.06,93.85,92.77,93.24,33694345,0.0,0.0,0.0,0.0,45,Match
2026-04-23,94.06,94.64,92.07,92.82,36851700,94.06,94.64,92.073,92.82,36851674,0.0,0.0,0.0030000000000001137,0.0,26,Match
2026-04-24,92.57,93.28,91.8,92.44,32553200,92.57,93.28,91.8,92.44,32553177,0.0,0.0,0.0,0.0,23,Match
2026-04-27,92.05,92.84,91.3,91.37,29707400,92.05,92.84,91.3,91.37,29707439,0.0,0.0,0.0,0.0,39,Match
2026-04-28,91.5,92.34,90.02,92.27,33418100,91.5,92.34,90.02,92.27,33418126,0.0,0.0,0.0,0.0,26,Match
2026-04-29,91.23,92.86,90.86,92.12,26122100,91.23,92.855,90.86,92.12,26122087,0.0,0.0049999999999954525,0.0,0.0,13,Match
2026-04-30,91.35,94.22,90.77,93.61,40923000,91.35,94.22,90.77,93.61,40923012,0.0,0.0,0.0,0.0,12,Match
2026-05-01,94.42,94.7,91.9,92.06,30406900,94.42,94.7,91.9,92.06,30406881,0.0,0.0,0.0,0.0,19,Match
2026-05-04,92.1,92.33,90.89,91.02,25928800,92.1,92.33,90.89,91.02,25928818,0.0,0.0,0.0,0.0,18,Match
2026-05-05,91.18,91.28,87.57,87.89,51961300,91.18,91.28,87.565,87.89,51961335,0.0,0.0,0.0049999999999954525,0.0,35,Match
2026-05-06,87.15,88.55,86.72,88.27,41932400,87.15,88.55,86.715,88.27,41932442,0.0,0.0,0.0049999999999954525,0.0,42,Match
2026-05-07,88.2,89.4,88.13,88.25,30627600,88.2,89.3991,88.13,88.25,30627603,0.0,0.0009000000000014552,0.0,0.0,3,Match
2026-05-08,87.71,88.04,87.21,87.49,36215100,87.71,88.04,87.21,87.49,36215113,0.0,0.0,0.0,0.0,13,Match
2026-05-11,86.53,87.34,85.1,85.45,40556500,86.525,87.34,85.1,85.45,40556459,0.0049999999999954525,0.0,0.0,0.0,41,Match
2026-05-12,85.91,89.17,85.81,87.66,43556600,85.905,89.17,85.81,87.66,43556595,0.0049999999999954525,0.0,0.0,0.0,5,Match
2026-05-13,86.57,88.62,86.28,87.56,30823500,86.565,88.62,86.28,87.56,30823502,0.0049999999999954525,0.0,0.0,0.0,2,Match
2026-05-14,87.62,88.5,86.65,86.94,29408300,87.62,88.5,86.65,86.94,29408300,0.0,0.0,0.0,0.0,0,Match
2026-05-15,87.69,89.49,86.69,87.02,32335700,87.69,89.49,86.685,87.02,32335655,0.0,0.0,0.0049999999999954525,0.0,45,Match
2026-05-18,86.5,89.82,86.33,89.65,35800500,86.495,89.815,86.33,89.65,35800481,0.0049999999999954525,0.0049999999999954525,0.0,0.0,19,Match
2026-05-19,90.14,91.48,88.69,89.33,34545700,90.14,91.48,88.69,89.33,34545729,0.0,0.0,0.0,0.0,29,Match
2026-05-20,88.52,88.55,87.5,88.09,23463400,88.515,88.55,87.5,88.09,23243333,0.0049999999999954525,0.0,0.0,0.0,220067,Mismatch
2026-05-21,88.03,90.37,87.52,89.3,28613900,88.03,90.3699,87.5201,89.3,28613851,0.0,0.00010000000000331966,0.00010000000000331966,0.0,49,Match
2026-05-22,89.1,89.97,88.17,88.6,23847200,89.1,89.9699,88.17,88.6,23847195,0.0,0.00010000000000331966,0.0,0.0,5,Match
2026-05-26,88.4,88.73,87.25,87.68,24014500,88.4,88.73,87.25,87.68,24014542,0.0,0.0,0.0,0.0,42,Match
2026-05-27,87.05,88.5,86.82,87.35,22569500,87.046,88.495,86.82,87.35,22569537,0.003999999999990678,0.0049999999999954525,0.0,0.0,37,Match
2026-05-28,86.9,87.04,85.59,86.36,38803800,86.895,87.04,85.585,86.36,38803803,0.005000000000009663,0.0,0.005000000000009663,0.0,3,Match
2026-05-29,86.2,86.67,85.66,86.02,39793600,86.2,86.67,85.66,86.02,39793616,0.0,0.0,0.0,0.0,16,Match
2026-06-01,85.73,87.23,85.32,85.85,32747200,85.725,87.225,85.315,85.85,32747221,0.005000000000009663,0.005000000000009663,0.0049999999999954525,0.0,21,Match
2026-06-02,85.61,85.98,83.29,83.33,42947200,85.605,85.9799,83.29,83.33,42947161,0.0049999999999954525,0.00010000000000331966,0.0,0.0,39,Match
2026-06-03,82.91,83.31,81.1,81.52,36714700,82.91,83.31,81.1001,81.52,36714742,0.0,0.0,0.00010000000000331966,0.0,42,Match
2026-06-04,83.19,83.7,81.37,81.56,39338800,83.19,83.7,81.37,81.56,39338810,0.0,0.0,0.0,0.0,10,Match
2026-06-05,82.33,82.75,81.0,82.18,43474100,82.325,82.754,81.0,82.18,43474112,0.0049999999999954525,0.0040000000000048885,0.0,0.0,12,Match
2026-06-08,81.66,83.08,81.34,82.64,33056700,81.66,83.0798,81.34,82.64,33056688,0.0,0.00019999999999242846,0.0,0.0,12,Match
2026-06-09,82.13,82.34,81.34,81.41,34787200,82.125,82.34,81.34,81.41,34787190,0.0049999999999954525,0.0,0.0,0.0,10,Match
2026-06-10,81.71,82.75,80.98,82.0,36304600,81.71,82.75,80.9772,82.0,36304581,0.0,0.0,0.0028000000000076852,0.0,19,Match
2026-06-11,81.87,82.1,80.09,81.27,33417600,81.87,82.1,80.09,81.27,33417643,0.0,0.0,0.0,0.0,43,Match
2026-06-12,81.58,82.0,79.28,80.34,35309700,81.575,82.0,79.28,80.34,35344169,0.0049999999999954525,0.0,0.0,0.0,34469,Mismatch
2026-06-15,80.62,81.71,80.46,81.67,36430800,80.615,81.71,80.46,81.67,36430801,0.005000000000009663,0.0,0.0,0.0,1,Match
2026-06-16,81.9,81.93,77.71,78.72,65054000,81.9,81.93,77.71,78.72,65054025,0.0,0.0,0.0,0.0,25,Match
2026-06-17,78.1,78.45,76.76,76.96,50338800,78.1,78.445,76.76,76.96,50338782,0.0,0.005000000000009663,0.0,0.0,18,Match
2026-06-18,76.93,78.24,76.12,77.38,91920400,76.93,78.235,76.12,77.38,91920414,0.0,0.0049999999999954525,0.0,0.0,14,Match
2026-06-22,76.14,77.09,71.81,72.88,82203300,76.135,77.09,71.81,72.88,82203261,0.0049999999999954525,0.0,0.0,0.0,39,Match
2026-06-23,73.26,73.96,72.63,72.82,50806800,73.26,73.9607,72.63,72.82,50806831,0.0,0.0007000000000090267,0.0,0.0,31,Match
2026-06-24,72.69,73.45,71.63,71.84,48001500,72.685,73.45,71.625,71.84,48001454,0.0049999999999954525,0.0,0.0049999999999954525,0.0,46,Match
2026-06-25,71.33,72.94,70.86,70.9,44446900,71.33,72.94,70.86,70.9,44581985,0.0,0.0,0.0,0.0,135085,Mismatch
2026-06-26,71.69,75.2,71.53,73.81,74990300,71.69,75.2,71.53,73.81,74990265,0.0,0.0,0.0,0.0,35,Match
2026-06-29,74.62,76.07,73.73,73.78,42429600,74.615,76.0689,73.73,73.78,42429603,0.005000000000009663,0.0010999999999938836,0.0,0.0,3,Match
2026-06-30,73.59,73.75,71.0,71.4,49240900,73.59,73.745,71.0,71.4,49240896,0.0,0.0049999999999954525,0.0,0.0,4,Match
2026-07-01,72.59,74.36,72.33,74.19,43841800,72.59,74.355,72.33,74.19,43841796,0.0,0.0049999999999954525,0.0,0.0,4,Match
2026-07-02,75.09,78.44,74.91,77.65,55456500,75.09,78.44,74.91,77.65,55541744,0.0,0.0,0.0,0.0,85244,Mismatch
2026-07-06,77.08,77.84,75.71,76.02,45056600,77.075,77.84,75.71,76.02,45056559,0.0049999999999954525,0.0,0.0,0.0,41,Match
2026-07-07,77.88,78.19,76.1,76.18,33257300,77.88,78.19,76.1,76.18,33257274,0.0,0.0,0.0,0.0,26,Match
2026-07-08,76.27,76.64,74.89,75.59,34373500,76.27,76.64,74.89,75.59,34373499,0.0,0.0,0.0,0.0,1,Match
2026-07-09,74.3,75.55,74.02,75.47,36305700,74.295,75.55,74.02,75.47,36305650,0.0049999999999954525,0.0,0.0,0.0,50,Match
2026-07-10,75.44,75.7,72.51,73.37,46594700,75.44,75.6986,72.51,73.37,46713938,0.0,0.0014000000000038426,0.0,0.0,119238,Mismatch
