Date,Open_Yahoo,High_Yahoo,Low_Yahoo,Close_Yahoo,Volume_Yahoo,Open_Alpha,High_Alpha,Low_Alpha,Close_Alpha,Volume_Alpha,Open_Diff,High_Diff,Low_Diff,Close_Diff,Volume_Diff,Status
2026-04-01,373.49,373.99,368.2,369.37,29417200,373.49,373.99,368.2,369.37,29417206,0.0,0.0,0.0,0.0,6,Match
2026-04-02,367.21,373.64,364.15,373.46,24099100,367.205,373.64,364.15,373.46,24099067,0.0049999999999954525,0.0,0.0,0.0,33,Match
2026-04-06,373.49,373.73,369.5,372.88,16146600,373.49,373.73,369.5014,372.88,16146572,0.0,0.0,0.0013999999999896318,0.0,28,Match
2026-04-07,370.34,372.45,366.56,372.29,21443300,370.34,372.45,366.56,372.29,21443349,0.0,0.0,0.0,0.0,49,Match
2026-04-08,384.98,385.0,371.41,374.33,33064800,384.98,385.0,371.41,374.33,33064818,0.0,0.0,0.0,0.0,18,Match
2026-04-09,372.5,373.5,367.05,373.07,30435300,372.5,373.5,367.05,373.07,30435297,0.0,0.0,0.0,0.0,3,Match
2026-04-10,372.98,375.64,370.03,370.87,28111100,372.98,375.64,370.03,370.87,28111128,0.0,0.0,0.0,0.0,28,Match
2026-04-13,373.61,384.54,371.02,384.37,35745800,373.605,384.54,371.02,384.37,35745781,0.0049999999999954525,0.0,0.0,0.0,19,Match
2026-04-14,387.92,394.69,386.52,393.11,37504500,387.915,394.69,386.52,393.11,37504486,0.0049999999999954525,0.0,0.0,0.0,14,Match
2026-04-15,398.0,414.37,396.73,411.22,45063400,398.0,414.3699,396.73,411.22,45063389,0.0,0.00010000000003174137,0.0,0.0,11,Match
2026-04-16,419.86,420.82,412.14,420.26,41642400,419.86,420.82,412.14,420.26,41642361,0.0,0.0,0.0,0.0,39,Match
2026-04-17,424.82,431.58,420.69,422.79,48568200,424.82,431.58,420.69,422.79,48568190,0.0,0.0,0.0,0.0,10,Match
2026-04-20,421.15,423.33,416.3,418.07,27582200,421.145,423.33,416.3,418.07,27582237,0.0049999999999954525,0.0,0.0,0.0,37,Match
2026-04-21,420.24,427.18,417.2,424.16,32048500,420.24,427.18,417.2,424.16,32048495,0.0,0.0,0.0,0.0,5,Match
2026-04-22,426.19,433.7,423.67,432.92,29378200,426.185,433.7,423.67,432.92,29378173,0.0049999999999954525,0.0,0.0,0.0,27,Match
2026-04-23,419.89,423.66,411.41,415.75,38308000,419.885,423.66,411.4101,415.75,38307959,0.0049999999999954525,0.0,9.999999997489795e-05,0.0,41,Match
2026-04-24,416.97,424.95,415.8,424.62,27457400,416.97,424.95,415.8,424.62,27457404,0.0,0.0,0.0,0.0,4,Match
2026-04-27,422.38,427.11,417.07,424.82,30867300,422.375,427.11,417.0701,424.82,30867303,0.0049999999999954525,0.0,0.00010000000003174137,0.0,3,Match
2026-04-28,424.57,429.92,421.9,429.25,30438100,424.57,429.92,421.9,429.25,30438087,0.0,0.0,0.0,0.0,13,Match
2026-04-29,424.58,426.82,420.29,424.46,38288300,424.575,426.82,420.29,424.46,38288316,0.0049999999999954525,0.0,0.0,0.0,16,Match
2026-04-30,410.81,414.42,398.01,407.78,70909400,410.81,414.42,398.01,407.78,70909408,0.0,0.0,0.0,0.0,8,Match
2026-05-01,412.8,417.11,410.44,414.44,31372400,412.8,417.11,410.435,414.44,31372361,0.0,0.0,0.0049999999999954525,0.0,39,Match
2026-05-04,411.54,420.78,410.8,413.62,28066500,411.54,420.78,410.8,413.62,28066528,0.0,0.0,0.0,0.0,28,Match
2026-05-05,415.32,416.78,408.8,411.38,25700900,415.32,416.7799,408.8,411.38,25700891,0.0,9.999999997489795e-05,0.0,0.0,9,Match
2026-05-06,408.0,418.42,405.11,413.96,30285900,408.0,418.4228,405.11,413.96,30285898,0.0,0.0027999999999792635,0.0,0.0,2,Match
2026-05-07,420.11,427.98,418.76,420.77,34942400,420.11,427.98,418.76,420.77,34942445,0.0,0.0,0.0,0.0,45,Match
2026-05-08,417.39,418.63,414.0,415.12,33383800,417.385,418.63,414.0,415.12,33383790,0.0049999999999954525,0.0,0.0,0.0,10,Match
2026-05-11,407.87,412.69,405.5,412.66,35657900,407.87,412.69,405.5,412.66,35657943,0.0,0.0,0.0,0.0,43,Match
2026-05-12,414.48,415.5,406.64,407.77,38594200,414.48,415.5,406.64,407.77,38594221,0.0,0.0,0.0,0.0,21,Match
2026-05-13,403.2,406.31,401.03,405.21,29667100,403.2,406.31,401.03,405.21,29667073,0.0,0.0,0.0,0.0,27,Match
2026-05-14,404.48,411.84,400.88,409.43,27077500,404.48,411.84,400.88,409.43,27077542,0.0,0.0,0.0,0.0,42,Match
2026-05-15,414.27,428.17,412.91,421.92,50771200,414.27,428.17,412.91,421.92,50771160,0.0,0.0,0.0,0.0,40,Match
2026-05-18,416.62,425.12,415.61,423.54,32564100,416.62,425.12,415.61,423.54,32564130,0.0,0.0,0.0,0.0,30,Match
2026-05-19,429.9,432.7,416.49,417.42,33018700,429.9,432.7,416.49,417.42,33018678,0.0,0.0,0.0,0.0,22,Match
2026-05-20,414.17,422.1,411.3,421.06,27864000,414.165,422.1,411.3001,421.06,27655979,0.0049999999999954525,0.0,9.999999997489795e-05,0.0,208021,Mismatch
2026-05-21,424.75,426.34,415.71,419.09,31393500,424.75,426.34,415.71,419.09,31393469,0.0,0.0,0.0,0.0,31,Match
2026-05-22,419.54,424.4,416.33,418.57,22390300,419.535,424.4,416.33,418.57,22390344,0.0049999999999954525,0.0,0.0,0.0,44,Match
2026-05-26,416.43,419.77,413.02,416.03,30398000,416.43,419.77,413.02,416.03,30398049,0.0,0.0,0.0,0.0,49,Match
2026-05-27,411.01,415.94,409.58,412.67,28901500,411.01,415.94,409.58,412.67,28901479,0.0,0.0,0.0,0.0,21,Match
2026-05-28,412.98,429.49,412.67,426.99,47250500,412.975,429.49,412.67,426.99,47250541,0.0049999999999954525,0.0,0.0,0.0,41,Match
2026-05-29,432.55,450.33,432.36,450.24,79654400,432.545,450.33,432.36,450.24,79654376,0.0049999999999954525,0.0,0.0,0.0,24,Match
2026-06-01,464.84,466.32,458.27,460.52,53628900,464.84,466.32,458.27,460.52,53628910,0.0,0.0,0.0,0.0,10,Match
2026-06-02,446.88,453.5,440.43,441.31,37036800,446.88,453.5,440.43,441.31,37036801,0.0,0.0,0.0,0.0,1,Match
2026-06-03,438.45,440.39,424.25,427.34,39037000,438.45,440.39,424.25,427.34,39037007,0.0,0.0,0.0,0.0,7,Match
2026-06-04,435.81,436.15,426.41,428.05,26899500,435.81,436.15,426.41,428.05,26899511,0.0,0.0,0.0,0.0,11,Match
2026-06-05,428.34,429.47,414.4,416.67,34782200,428.34,429.47,414.4,416.67,34782164,0.0,0.0,0.0,0.0,36,Match
2026-06-08,414.14,417.16,408.56,411.74,32086700,414.14,417.1599,408.56,411.74,32086714,0.0,0.00010000000003174137,0.0,0.0,14,Match
2026-06-09,409.03,411.98,398.48,403.41,35317300,409.03,411.98,398.48,403.41,35317302,0.0,0.0,0.0,0.0,2,Match
2026-06-10,398.55,405.04,397.16,397.36,32576000,398.55,405.04,397.16,397.36,32576041,0.0,0.0,0.0,0.0,41,Match
2026-06-11,395.21,396.85,384.0,390.34,47224100,395.205,396.85,384.0,390.34,47224135,0.0049999999999954525,0.0,0.0,0.0,35,Match
2026-06-12,391.43,391.74,382.27,390.74,34865800,391.43,391.74,382.27,390.74,34922036,0.0,0.0,0.0,0.0,56236,Mismatch
2026-06-15,396.8,401.75,392.85,399.76,32266400,396.795,401.75,392.845,399.76,32266437,0.0049999999999954525,0.0,0.0049999999999954525,0.0,37,Match
2026-06-16,395.79,396.84,390.69,393.83,31506800,395.79,396.84,390.69,393.83,31506846,0.0,0.0,0.0,0.0,46,Match
2026-06-17,390.25,390.37,377.32,378.91,41987800,390.25,390.37,377.32,378.91,41987834,0.0,0.0,0.0,0.0,34,Match
2026-06-18,377.82,381.37,373.28,379.4,59714200,377.82,381.37,373.28,379.4,59714157,0.0,0.0,0.0,0.0,43,Match
2026-06-22,375.74,381.63,367.07,367.34,45171100,375.74,381.63,367.07,367.34,45171106,0.0,0.0,0.0,0.0,6,Match
2026-06-23,372.38,377.22,370.67,373.94,40647600,372.38,377.22,370.67,373.94,40647605,0.0,0.0,0.0,0.0,5,Match
2026-06-24,371.57,378.88,364.78,365.46,44509900,371.57,378.88,364.78,365.46,44509854,0.0,0.0,0.0,0.0,46,Match
2026-06-25,362.77,364.23,349.2,352.83,66179000,362.77,364.23,349.2,352.83,66360473,0.0,0.0,0.0,0.0,181473,Mismatch
2026-06-26,357.15,376.61,355.43,372.97,186201600,357.15,376.61,355.43,372.97,186201631,0.0,0.0,0.0,0.0,31,Match
2026-06-29,377.5,380.5,359.9,368.57,51229900,377.5,380.5,359.9,368.57,51229885,0.0,0.0,0.0,0.0,15,Match
2026-06-30,371.03,374.15,367.45,373.02,44945700,371.03,374.15,367.45,373.02,44945696,0.0,0.0,0.0,0.0,4,Match
2026-07-01,380.83,388.83,374.89,384.28,48065800,380.825,388.83,374.89,384.28,48065801,0.0049999999999954525,0.0,0.0,0.0,1,Match
2026-07-02,384.48,392.2,383.7,390.49,42128900,384.48,392.2,383.7,390.49,42194409,0.0,0.0,0.0,0.0,65509,Mismatch
2026-07-06,387.04,389.15,381.22,386.74,34224500,387.04,389.15,381.22,386.74,34224543,0.0,0.0,0.0,0.0,43,Match
2026-07-07,392.49,395.57,388.22,388.84,29297500,392.49,395.57,388.22,388.84,29297524,0.0,0.0,0.0,0.0,24,Match
2026-07-08,384.03,385.31,381.33,383.34,25908300,384.03,385.31,381.33,383.34,25908255,0.0,0.0,0.0,0.0,45,Match
2026-07-09,374.45,384.65,373.35,384.36,31083200,374.45,384.65,373.35,384.36,31083197,0.0,0.0,0.0,0.0,3,Match
2026-07-10,387.8,391.91,381.5,385.1,24612200,387.8,391.91,381.5,385.1,24644605,0.0,0.0,0.0,0.0,32405,Mismatch
