Date,Open_Yahoo,High_Yahoo,Low_Yahoo,Close_Yahoo,Volume_Yahoo,Open_Alpha,High_Alpha,Low_Alpha,Close_Alpha,Volume_Alpha,Open_Diff,High_Diff,Low_Diff,Close_Diff,Volume_Diff,Status
2026-05-08,615.2,616.77,606.06,609.63,13557000,615.2,616.77,606.0601,609.63,13556963,0.0,0.0,0.00010000000008858478,0.0,37,Match
2026-05-11,604.57,604.91,598.08,598.86,15940600,604.57,604.9069,598.0801,598.86,15940622,0.0,0.003100000000017644,9.999999997489795e-05,0.0,22,Match
2026-05-12,594.82,603.75,592.6,603.0,11351600,594.815,603.745,592.6,603.0,11351559,0.0049999999999954525,0.0049999999999954525,0.0,0.0,41,Match
2026-05-13,598.83,619.9,596.66,616.63,14634400,598.83,619.9,596.6601,616.63,14634394,0.0,0.0,0.00010000000008858478,0.0,6,Match
2026-05-14,616.0,623.73,615.0,618.43,10651200,616.0,623.73,615.0,618.43,10651173,0.0,0.0,0.0,0.0,27,Match
2026-05-15,613.99,621.2,609.31,614.23,13272600,613.99,621.1999,609.31,614.23,13272567,0.0,0.00010000000008858478,0.0,0.0,33,Match
2026-05-18,609.11,615.59,603.69,611.21,13772400,609.105,615.59,603.69,611.21,13772443,0.0049999999999954525,0.0,0.0,0.0,43,Match
2026-05-19,608.92,613.93,600.55,602.61,11749900,608.92,613.93,600.55,602.61,11749947,0.0,0.0,0.0,0.0,47,Match
2026-05-20,600.76,608.0,597.81,605.06,11329700,600.755,608.0,597.81,605.06,11217028,0.0049999999999954525,0.0,0.0,0.0,112672,Mismatch
2026-05-21,600.0,609.6,594.81,607.38,13476100,600.0,609.6,594.8083,607.38,13476078,0.0,0.0,0.0016999999999143256,0.0,22,Match
2026-05-22,607.88,614.81,606.95,610.26,11688600,607.88,614.81,606.95,610.26,11688623,0.0,0.0,0.0,0.0,23,Match
2026-05-26,608.89,614.47,605.3,612.34,12234200,608.89,614.47,605.3001,612.34,12234166,0.0,0.0,0.00010000000008858478,0.0,34,Match
2026-05-27,609.4,638.5,609.0,635.26,23143600,609.395,638.4999,609.0,635.255,23143594,0.0049999999999954525,9.999999997489795e-05,0.0,0.0049999999999954525,6,Match
2026-05-28,639.5,643.0,629.31,635.29,16772400,639.495,643.0,629.31,635.29,16772379,0.0049999999999954525,0.0,0.0,0.0,21,Match
2026-05-29,633.5,634.5,623.35,632.51,19806500,633.5,634.5,623.35,632.51,19806536,0.0,0.0,0.0,0.0,36,Match
2026-06-01,630.4,635.75,599.53,600.47,29138800,630.4,635.7499,599.53,600.47,29138805,0.0,9.999999997489795e-05,0.0,0.0,5,Match
2026-06-02,603.24,608.88,596.68,597.63,18252000,603.24,608.88,596.68,597.63,18251964,0.0,0.0,0.0,0.0,36,Match
2026-06-03,603.0,624.15,600.27,622.98,23020100,603.0,624.15,600.27,622.98,23020056,0.0,0.0,0.0,0.0,44,Match
2026-06-04,623.67,642.4,622.43,627.57,21469200,623.67,642.4,622.43,627.57,21469248,0.0,0.0,0.0,0.0,48,Match
2026-06-05,623.46,629.15,582.91,593.0,30091600,623.46,629.145,582.91,593.0,30091610,0.0,0.0049999999999954525,0.0,0.0,10,Match
2026-06-08,592.0,592.0,579.22,585.39,19512400,592.0,592.0,579.22,585.39,19512436,0.0,0.0,0.0,0.0,36,Match
2026-06-09,591.0,597.63,581.01,584.59,16977400,591.0,597.63,581.01,584.59,16977383,0.0,0.0,0.0,0.0,17,Match
2026-06-10,580.73,591.32,570.6,570.98,17064000,580.73,591.32,570.6,570.98,17064048,0.0,0.0,0.0,0.0,48,Match
2026-06-11,565.83,572.17,557.01,568.43,17628000,565.83,572.17,557.01,568.43,17627966,0.0,0.0,0.0,0.0,34,Match
2026-06-12,572.95,576.07,560.9,566.98,14326400,572.95,576.07,560.9,566.98,14347769,0.0,0.0,0.0,0.0,21369,Mismatch
2026-06-15,579.9,601.27,579.3,593.48,17653300,579.9,601.27,579.2975,593.48,17653258,0.0,0.0,0.002499999999940883,0.0,42,Match
2026-06-16,593.65,605.81,592.0,600.21,11344400,593.65,605.81,592.0,600.21,11344421,0.0,0.0,0.0,0.0,21,Match
2026-06-17,592.0,593.81,566.19,567.58,20478300,592.002,593.81,566.19,567.58,20478308,0.0019999999999527063,0.0,0.0,0.0,8,Match
2026-06-18,572.82,580.22,563.1,577.22,28824600,572.82,580.215,563.1,577.22,28824630,0.0,0.0049999999999954525,0.0,0.0,30,Match
2026-06-22,572.02,575.81,559.81,563.85,15405500,572.02,575.81,559.81,563.85,15405511,0.0,0.0,0.0,0.0,11,Match
2026-06-23,562.25,572.2,561.02,562.2,13103300,562.245,572.2,561.02,562.2,13103316,0.0049999999999954525,0.0,0.0,0.0,16,Match
2026-06-24,561.89,569.04,555.55,557.67,13963600,561.89,569.04,555.55,557.67,13963570,0.0,0.0,0.0,0.0,30,Match
2026-06-25,555.55,556.34,540.18,542.87,16968600,555.553,556.34,540.18,542.87,16968639,0.0030000000000427463,0.0,0.0,0.0,39,Match
2026-06-26,543.34,556.85,540.4,550.25,18867700,543.34,556.85,540.4,550.25,18867706,0.0,0.0,0.0,0.0,6,Match
2026-06-29,560.0,570.9,558.0,562.6,15011400,560.0,570.9,558.0,562.6,15011399,0.0,0.0,0.0,0.0,1,Match
2026-06-30,560.94,565.54,551.43,563.29,18111100,560.94,565.535,551.43,563.29,18111082,0.0,0.0049999999999954525,0.0,0.0,18,Match
2026-07-01,607.91,628.28,595.1,612.91,45536300,607.91,628.28,595.1,612.91,45536306,0.0,0.0,0.0,0.0,6,Match
2026-07-02,607.9,610.0,580.42,582.9,21705900,607.895,610.0,580.42,582.9,21750522,0.0049999999999954525,0.0,0.0,0.0,44622,Mismatch
2026-07-06,594.84,603.58,581.76,600.29,17674100,594.84,603.58,581.76,600.29,17674068,0.0,0.0,0.0,0.0,32,Match
2026-07-07,607.59,625.37,603.66,615.58,18560800,607.59,625.37,603.66,615.58,18560849,0.0,0.0,0.0,0.0,49,Match
2026-07-08,614.39,616.0,598.01,603.12,13606500,614.385,616.0,598.0105,603.12,13606507,0.0049999999999954525,0.0,0.0004999999999881766,0.0,7,Match
2026-07-09,583.99,633.27,577.07,631.48,26579700,583.99,633.27,577.07,631.48,26579689,0.0,0.0,0.0,0.0,11,Match
2026-07-10,660.34,677.86,658.01,669.21,40563100,660.335,677.86,658.01,669.21,40608860,0.0049999999999954525,0.0,0.0,0.0,45760,Mismatch
