Date,Open_Yahoo,High_Yahoo,Low_Yahoo,Close_Yahoo,Volume_Yahoo,Open_Alpha,High_Alpha,Low_Alpha,Close_Alpha,Volume_Alpha,Open_Diff,High_Diff,Low_Diff,Close_Diff,Volume_Diff,Status
2026-03-10,202.51,206.59,202.2,203.23,29139200,202.51,206.59,202.2,203.23,29139162,0.0,0.0,0.0,0.0,38,Match
2026-03-11,205.11,209.21,203.63,204.83,23076400,205.11,209.21,203.63,204.83,23076366,0.0,0.0,0.0,0.0,34,Match
2026-03-12,202.83,203.62,196.67,197.74,28886900,202.825,203.62,196.67,197.74,28886913,0.005000000000023874,0.0,0.0,0.0,13,Match
2026-03-13,198.11,199.68,192.27,193.39,27561900,198.11,199.68,192.27,193.39,27561888,0.0,0.0,0.0,0.0,12,Match
2026-03-16,194.98,200.17,194.8,196.58,30285200,194.975,200.17,194.8,196.58,30285170,0.0049999999999954525,0.0,0.0,0.0,30,Match
2026-03-17,196.68,199.21,195.26,196.31,22779700,196.68,199.21,195.26,196.31,22779675,0.0,0.0,0.0,0.0,25,Match
2026-03-18,196.0,202.86,195.75,199.46,28569100,196.0,202.86,195.75,199.46,28569135,0.0,0.0,0.0,0.0,35,Match
2026-03-19,195.03,205.88,192.83,205.27,32245300,195.032,205.88,192.83,205.27,32245329,0.0020000000000095497,0.0,0.0,0.0,29,Match
2026-03-20,204.89,206.3,198.26,201.33,37265100,204.885,206.3,198.26,201.33,37265103,0.0049999999999954525,0.0,0.0,0.0,3,Match
2026-03-23,206.4,209.11,201.71,202.68,31857800,206.395,209.109,201.71,202.68,31857752,0.0049999999999954525,0.0010000000000047748,0.0,0.0,48,Match
2026-03-24,201.39,206.43,200.13,205.37,27258800,201.39,206.43,200.13,205.37,27258849,0.0,0.0,0.0,0.0,49,Match
2026-03-25,211.51,221.33,211.51,220.27,48518300,211.505,221.33,211.505,220.27,48518269,0.0049999999999954525,0.0,0.0049999999999954525,0.0,31,Match
2026-03-26,217.98,221.0,203.43,203.77,49213000,217.979,221.0,203.43,203.77,49212976,0.0009999999999763531,0.0,0.0,0.0,24,Match
2026-03-27,201.77,203.27,197.69,201.99,29206600,201.77,203.2699,197.69,201.99,29206578,0.0,0.00010000000000331966,0.0,0.0,22,Match
2026-03-30,204.95,208.43,192.87,196.04,41053300,204.95,208.43,192.865,196.04,41053298,0.0,0.0,0.0049999999999954525,0.0,2,Match
2026-03-31,198.05,204.0,196.41,203.43,42318700,198.05,204.0,196.41,203.43,42318748,0.0,0.0,0.0,0.0,48,Match
2026-04-01,207.59,213.83,205.84,210.21,40835800,207.585,213.83,205.84,210.21,40835794,0.0049999999999954525,0.0,0.0,0.0,6,Match
2026-04-02,204.05,217.78,200.62,217.5,38463500,204.05,217.78,200.62,217.5,38463484,0.0,0.0,0.0,0.0,16,Match
2026-04-06,219.28,226.31,217.73,220.18,30786400,219.28,226.31,217.73,220.18,30786420,0.0,0.0,0.0,0.0,20,Match
2026-04-07,218.26,222.1,215.38,221.53,26483000,218.255,222.0984,215.375,221.53,26483009,0.0049999999999954525,0.001599999999996271,0.0049999999999954525,0.0,9,Match
2026-04-08,232.12,234.0,227.09,231.82,35496400,232.12,234.0,227.09,231.82,35496362,0.0,0.0,0.0,0.0,38,Match
2026-04-09,233.01,237.1,230.91,236.64,27126200,233.014,237.1,230.9101,236.64,27126209,0.004000000000019099,0.0,0.00010000000000331966,0.0,9,Match
2026-04-10,239.0,249.58,238.96,245.04,36477200,239.0,249.58,238.96,245.04,36477243,0.0,0.0,0.0,0.0,43,Match
2026-04-13,245.03,247.33,242.03,246.83,22781800,245.025,247.33,242.03,246.83,22781787,0.0049999999999954525,0.0,0.0,0.0,13,Match
2026-04-14,249.79,255.46,245.7,255.07,25733200,249.79,255.46,245.7,255.07,25733227,0.0,0.0,0.0,0.0,27,Match
2026-04-15,254.96,258.18,251.85,258.12,24695200,254.96,258.18,251.85,258.12,24695184,0.0,0.0,0.0,0.0,16,Match
2026-04-16,264.99,279.34,261.51,278.26,64850800,264.99,279.34,261.51,278.26,64850772,0.0,0.0,0.0,0.0,28,Match
2026-04-17,281.0,281.05,274.14,278.39,35519900,281.0,281.05,274.14,278.39,35519852,0.0,0.0,0.0,0.0,48,Match
2026-04-20,280.6,287.61,272.0,274.95,34833900,280.6,287.61,272.0,274.95,34833859,0.0,0.0,0.0,0.0,41,Match
2026-04-21,277.33,286.2,276.62,284.49,38950900,277.33,286.2,276.62,284.49,38950875,0.0,0.0,0.0,0.0,25,Match
2026-04-22,291.22,304.25,286.14,303.46,49054200,291.215,304.25,286.14,303.46,49054237,0.005000000000052296,0.0,0.0,0.0,37,Match
2026-04-23,302.01,310.22,299.76,305.33,45619700,302.01,310.22,299.76,305.33,45619726,0.0,0.0,0.0,0.0,26,Match
2026-04-24,336.76,352.99,334.54,347.81,81616700,336.755,352.99,334.54,347.81,81616660,0.0049999999999954525,0.0,0.0,0.0,40,Match
2026-04-27,346.32,349.21,328.81,334.63,50585300,346.32,349.21,328.81,334.63,50585307,0.0,0.0,0.0,0.0,7,Match
2026-04-28,311.86,327.5,310.0,323.21,43002500,311.86,327.5,310.0,323.21,43002479,0.0,0.0,0.0,0.0,21,Match
2026-04-29,326.58,340.17,318.86,337.11,44704400,326.58,340.17,318.86,337.11,44704367,0.0,0.0,0.0,0.0,33,Match
2026-04-30,341.36,354.96,332.6,354.49,42115300,341.355,354.96,332.6,354.49,42115325,0.0049999999999954525,0.0,0.0,0.0,25,Match
2026-05-01,351.87,362.79,349.25,360.54,34279200,351.87,362.79,349.25,360.54,34279169,0.0,0.0,0.0,0.0,31,Match
2026-05-04,360.31,361.85,338.7,341.54,42000200,360.31,361.85,338.7,341.54,42000243,0.0,0.0,0.0,0.0,43,Match
2026-05-05,351.51,359.57,344.88,355.26,64235100,351.51,359.5716,344.88,355.26,64235117,0.0,0.001599999999996271,0.0,0.0,17,Match
2026-05-06,409.49,430.6,402.04,421.39,87732200,409.49,430.6,402.04,421.39,87732167,0.0,0.0,0.0,0.0,33,Match
2026-05-07,417.07,421.71,401.08,408.46,44885500,417.07,421.71,401.08,408.46,44885481,0.0,0.0,0.0,0.0,19,Match
2026-05-08,418.59,456.29,418.29,455.19,58134900,418.59,456.29,418.29,455.19,58134868,0.0,0.0,0.0,0.0,32,Match
2026-05-11,460.55,469.22,450.88,458.79,46085400,460.55,469.215,450.88,458.79,46085390,0.0,0.005000000000052296,0.0,0.0,10,Match
2026-05-12,449.25,458.8,426.11,448.29,39140100,449.25,458.8,426.11,448.29,39140061,0.0,0.0,0.0,0.0,39,Match
2026-05-13,457.04,459.5,432.65,445.5,30423400,457.035,459.5,432.65,445.5,30423354,0.0049999999999954525,0.0,0.0,0.0,46,Match
2026-05-14,440.6,453.31,435.68,449.7,26113600,440.6,453.31,435.68,449.7,26113570,0.0,0.0,0.0,0.0,30,Match
2026-05-15,433.34,439.0,423.36,424.1,29131600,433.34,439.0,423.3616,424.1,29131579,0.0,0.0,0.001599999999996271,0.0,21,Match
2026-05-18,429.5,438.8,410.71,420.99,28432100,429.5,438.8,410.71,420.99,28432130,0.0,0.0,0.0,0.0,30,Match
2026-05-19,412.6,428.75,393.36,414.05,38756900,412.6,428.75,393.36,414.05,38756913,0.0,0.0,0.0,0.0,13,Match
2026-05-20,428.04,449.39,426.05,447.58,36137500,428.04,449.3899,426.05,447.58,35262889,0.0,9.999999997489795e-05,0.0,0.0,874611,Mismatch
2026-05-21,441.99,451.2,431.6,449.59,27252000,441.99,451.2,431.6,449.59,27251983,0.0,0.0,0.0,0.0,17,Match
2026-05-22,469.84,481.41,461.71,467.51,34758600,469.84,481.41,461.71,467.51,34758602,0.0,0.0,0.0,0.0,2,Match
2026-05-26,484.74,506.96,480.23,503.89,38473800,484.74,506.96,480.23,503.89,38473784,0.0,0.0,0.0,0.0,16,Match
2026-05-27,508.0,510.21,486.66,495.54,27589300,508.0,510.21,486.6603,495.54,27589331,0.0,0.0,0.00029999999998153726,0.0,31,Match
2026-05-28,499.0,527.2,493.52,518.09,31438500,499.0,527.1999,493.52,518.09,31438519,0.0,0.00010000000008858478,0.0,0.0,19,Match
2026-05-29,520.8,522.0,503.43,516.1,30803200,520.8,522.0,503.43,516.1,30803236,0.0,0.0,0.0,0.0,36,Match
2026-06-01,500.16,517.5,486.8,510.13,33309200,500.16,517.5,486.8,510.13,33309248,0.0,0.0,0.0,0.0,48,Match
2026-06-02,506.3,522.49,501.22,521.54,24293200,506.3,522.49,501.22,521.54,24293209,0.0,0.0,0.0,0.0,9,Match
2026-06-03,533.75,546.44,524.3,542.52,29411100,533.75,546.44,524.3001,542.52,29411149,0.0,0.0,0.00010000000008858478,0.0,49,Match
2026-06-04,514.75,532.19,499.87,523.2,29110000,514.75,532.19,499.8701,523.2,29109999,0.0,0.0,9.999999997489795e-05,0.0,1,Match
2026-06-05,499.53,505.62,463.95,466.38,46900600,499.525,505.62,463.95,466.38,46900606,0.0049999999999954525,0.0,0.0,0.0,6,Match
2026-06-08,485.0,494.97,477.71,490.33,25158800,485.0,494.97,477.71,490.33,25158813,0.0,0.0,0.0,0.0,13,Match
2026-06-09,502.75,505.0,437.23,475.51,37799800,502.75,505.0,437.23,475.505,37799812,0.0,0.0,0.0,0.0049999999999954525,12,Match
2026-06-10,467.97,477.45,448.33,452.4,27777400,467.97,477.4499,448.33,452.4,27777399,0.0,9.999999997489795e-05,0.0,0.0,1,Match
2026-06-11,461.6,490.46,458.02,488.45,30463100,461.6,490.46,458.02,488.45,30463082,0.0,0.0,0.0,0.0,18,Match
2026-06-12,499.69,521.71,494.0,511.57,31553100,499.685,521.71,494.0,511.57,31618462,0.0049999999999954525,0.0,0.0,0.0,65362,Mismatch
2026-06-15,535.75,558.37,530.5,547.26,33482400,535.75,558.37,530.5,547.26,33482425,0.0,0.0,0.0,0.0,25,Match
2026-06-16,546.89,548.95,507.25,507.29,28411700,546.89,548.95,507.25,507.29,28411694,0.0,0.0,0.0,0.0,6,Match
2026-06-17,529.66,532.5,507.3,512.48,27085300,529.655,532.5,507.3008,512.48,27085340,0.0049999999999954525,0.0,0.0007999999999697138,0.0,40,Match
2026-06-18,531.58,539.69,526.32,537.37,43805600,531.58,539.69,526.315,537.37,43805645,0.0,0.0,0.0049999999999954525,0.0,45,Match
2026-06-22,545.5,562.99,535.71,551.63,25983200,545.5,562.9899,535.7101,551.63,25983245,0.0,9.999999997489795e-05,9.999999997489795e-05,0.0,45,Match
2026-06-23,509.08,528.49,506.81,519.85,30196800,509.08,528.489,506.81,519.85,30196780,0.0,0.0009999999999763531,0.0,0.0,20,Match
2026-06-24,520.82,524.96,503.5,519.74,26548300,520.82,524.96,503.5,519.74,26548270,0.0,0.0,0.0,0.0,30,Match
2026-06-25,543.93,550.88,507.0,532.57,27031300,543.93,550.88,507.0,532.57,27115339,0.0,0.0,0.0,0.0,84039,Mismatch
2026-06-26,519.8,525.11,502.61,521.58,52705100,519.795,525.11,502.61,521.58,52705137,0.0049999999999954525,0.0,0.0,0.0,37,Match
2026-06-29,522.84,542.19,495.35,539.49,26671000,522.84,542.19,495.35,539.49,26671016,0.0,0.0,0.0,0.0,16,Match
2026-06-30,545.57,584.73,545.57,580.91,34488500,545.57,584.73,545.565,580.91,34488503,0.0,0.0,0.0049999999999954525,0.0,3,Match
2026-07-01,557.53,564.09,538.74,540.88,28326800,557.53,564.09,538.74,540.88,28326776,0.0,0.0,0.0,0.0,24,Match
2026-07-02,538.16,547.65,506.0,517.82,28142500,538.16,547.65,506.0,517.82,28228930,0.0,0.0,0.0,0.0,86430,Mismatch
2026-07-06,535.35,572.5,527.0,552.05,30684200,535.35,572.5,527.0,552.05,30684180,0.0,0.0,0.0,0.0,20,Match
2026-07-07,515.91,524.97,503.11,516.11,29166800,515.91,524.97,503.11,516.11,29166801,0.0,0.0,0.0,0.0,1,Match
2026-07-08,504.81,522.98,498.15,517.41,23768500,504.805,522.98,498.15,517.405,23768536,0.0049999999999954525,0.0,0.0,0.0049999999999954525,36,Match
2026-07-09,537.27,559.5,535.2,546.72,26900800,537.265,559.5,535.2,546.72,26900808,0.0049999999999954525,0.0,0.0,0.0,8,Match
2026-07-10,544.01,560.25,540.05,557.89,20654300,544.005,560.25,540.05,557.89,20704530,0.0049999999999954525,0.0,0.0,0.0,50230,Mismatch
