Date,Open_Yahoo,High_Yahoo,Low_Yahoo,Close_Yahoo,Volume_Yahoo,Open_Alpha,High_Alpha,Low_Alpha,Close_Alpha,Volume_Alpha,Open_Diff,High_Diff,Low_Diff,Close_Diff,Volume_Diff,Status
2026-04-20,199.98,202.17,197.84,202.06,119381400,199.98,202.17,197.8397,202.06,119381388,0.0,0.0,0.00030000000000995897,0.0,12,Match
2026-04-21,202.13,202.75,199.0,199.88,107945300,202.13,202.75,199.0,199.88,107945302,0.0,0.0,0.0,0.0,2,Match
2026-04-22,200.99,202.5,199.0,202.5,107501000,200.99,202.5,199.0,202.5,107501042,0.0,0.0,0.0,0.0,42,Match
2026-04-23,202.46,203.83,197.22,199.64,113561800,202.46,203.829,197.2206,199.64,113561830,0.0,0.0010000000000047748,0.0005999999999914962,0.0,30,Match
2026-04-24,199.96,210.95,199.81,208.27,214134400,199.96,210.95,199.81,208.27,214134441,0.0,0.0,0.0,0.0,41,Match
2026-04-27,209.65,216.83,207.38,216.61,187172400,209.645,216.825,207.38,216.61,187172421,0.0049999999999954525,0.005000000000023874,0.0,0.0,21,Match
2026-04-28,209.49,214.73,208.2,213.17,180275400,209.49,214.73,208.2,213.17,180275363,0.0,0.0,0.0,0.0,37,Match
2026-04-29,212.7,212.72,207.58,209.25,123711800,212.7,212.72,207.5758,209.25,123711821,0.0,0.0,0.004200000000025739,0.0,21,Match
2026-04-30,209.93,210.3,198.7,199.57,225239200,209.93,210.3,198.7,199.57,225239156,0.0,0.0,0.0,0.0,44,Match
2026-05-01,201.28,203.0,197.12,198.45,128647000,201.28,203.0,197.12,198.45,128646996,0.0,0.0,0.0,0.0,4,Match
2026-05-04,199.5,201.73,194.74,198.48,125368100,199.5,201.73,194.74,198.48,125368092,0.0,0.0,0.0,0.0,8,Match
2026-05-05,199.3,200.24,196.03,196.5,113406600,199.3,200.24,196.03,196.5,113406620,0.0,0.0,0.0,0.0,20,Match
2026-05-06,199.89,208.27,198.61,207.83,188362800,199.89,208.265,198.61,207.83,188362812,0.0,0.005000000000023874,0.0,0.0,12,Match
2026-05-07,208.34,214.2,206.5,211.5,168307900,208.34,214.2,206.5,211.5,168307873,0.0,0.0,0.0,0.0,27,Match
2026-05-08,213.03,217.8,212.89,215.2,136421400,213.03,217.8,212.89,215.2,136421361,0.0,0.0,0.0,0.0,39,Match
2026-05-11,214.04,222.3,213.89,219.44,160685800,214.035,222.3,213.89,219.44,160685774,0.0049999999999954525,0.0,0.0,0.0,26,Match
2026-05-12,218.55,223.75,214.92,220.78,159176600,218.545,223.75,214.92,220.78,159176619,0.005000000000023874,0.0,0.0,0.0,19,Match
2026-05-13,224.93,227.84,221.57,225.83,150405400,224.93,227.84,221.5653,225.83,150405386,0.0,0.0,0.0046999999999854936,0.0,14,Match
2026-05-14,229.85,236.54,229.3,235.74,180782900,229.85,236.54,229.3,235.74,180782857,0.0,0.0,0.0,0.0,43,Match
2026-05-15,229.76,231.5,224.24,225.32,180977600,229.76,231.5,224.24,225.32,180977639,0.0,0.0,0.0,0.0,39,Match
2026-05-18,229.87,230.0,218.37,222.32,146280900,229.87,230.0,218.37,222.32,146280896,0.0,0.0,0.0,0.0,4,Match
2026-05-19,219.62,224.48,217.91,220.61,140948200,219.62,224.48,217.91,220.61,140948207,0.0,0.0,0.0,0.0,7,Match
2026-05-20,223.18,226.13,220.5,223.47,184201600,223.18,226.13,220.495,223.47,162279171,0.0,0.0,0.0049999999999954525,0.0,21922429,Mismatch
2026-05-21,222.29,227.4,217.93,219.51,203381800,222.29,227.3999,217.93,219.51,203381760,0.0,0.00010000000000331966,0.0,0.0,40,Match
2026-05-22,220.9,221.01,214.8,215.33,169275700,220.904,221.01,214.8,215.33,169275710,0.003999999999990678,0.0,0.0,0.0,10,Match
2026-05-26,216.54,218.18,212.0,214.86,187202600,216.54,218.18,212.0,214.86,187202576,0.0,0.0,0.0,0.0,24,Match
2026-05-27,214.12,214.15,208.78,212.6,167601200,214.12,214.15,208.78,212.6,167601172,0.0,0.0,0.0,0.0,28,Match
2026-05-28,211.28,215.52,211.22,214.25,143996000,211.275,215.5191,211.22,214.25,143996048,0.0049999999999954525,0.0009000000000014552,0.0,0.0,48,Match
2026-05-29,214.58,217.86,211.13,211.14,289410600,214.575,217.8599,211.13,211.14,289410623,0.005000000000023874,0.00010000000000331966,0.0,0.0,23,Match
2026-06-01,215.73,224.87,215.7,224.36,212850700,215.73,224.87,215.7,224.36,212850685,0.0,0.0,0.0,0.0,15,Match
2026-06-02,227.18,232.28,221.35,222.82,193362900,227.18,232.28,221.35,222.82,193362903,0.0,0.0,0.0,0.0,3,Match
2026-06-03,221.72,222.82,214.51,214.75,160907000,221.72,222.82,214.51,214.75,160907001,0.0,0.0,0.0,0.0,1,Match
2026-06-04,213.91,221.6,210.97,218.66,169022200,213.905,221.6,210.97,218.66,169022152,0.0049999999999954525,0.0,0.0,0.0,48,Match
2026-06-05,214.53,214.87,204.33,205.1,219655500,214.53,214.87,204.33,205.1,219655531,0.0,0.0,0.0,0.0,31,Match
2026-06-08,210.18,210.47,206.0,208.64,138372800,210.18,210.47,206.0,208.64,138372837,0.0,0.0,0.0,0.0,37,Match
2026-06-09,210.62,211.4,199.34,208.19,180962500,210.615,211.4,199.34,208.19,180962450,0.0049999999999954525,0.0,0.0,0.0,50,Match
2026-06-10,204.43,207.22,199.92,200.42,161746600,204.43,207.22,199.92,200.42,161746587,0.0,0.0,0.0,0.0,13,Match
2026-06-11,201.49,205.66,199.54,204.87,158643200,201.49,205.66,199.54,204.87,158643204,0.0,0.0,0.0,0.0,4,Match
2026-06-12,204.86,207.07,203.44,205.19,112001800,204.86,207.07,203.4385,205.19,112345314,0.0,0.0,0.0014999999999929514,0.0,343514,Mismatch
2026-06-15,208.92,212.71,208.34,212.45,149936700,208.92,212.7107,208.34,212.45,149936688,0.0,0.0006999999999948159,0.0,0.0,12,Match
2026-06-16,211.18,211.49,207.29,207.41,125694100,211.18,211.49,207.29,207.41,125694100,0.0,0.0,0.0,0.0,0,Match
2026-06-17,208.53,209.21,203.08,204.65,128363500,208.53,209.21,203.08,204.65,128363473,0.0,0.0,0.0,0.0,27,Match
2026-06-18,207.33,211.39,206.5,210.69,241272000,207.33,211.39,206.5,210.69,241272013,0.0,0.0,0.0,0.0,13,Match
2026-06-22,211.44,213.99,207.72,208.65,122041400,211.44,213.99,207.72,208.65,122041419,0.0,0.0,0.0,0.0,19,Match
2026-06-23,202.17,203.77,200.0,200.04,153496200,202.17,203.77,200.0,200.04,153496196,0.0,0.0,0.0,0.0,4,Match
2026-06-24,200.12,201.67,196.58,199.0,151810700,200.12,201.67,196.58,199.0,151810704,0.0,0.0,0.0,0.0,4,Match
2026-06-25,200.08,200.8,192.13,195.74,149550000,200.08,200.8,192.13,195.74,150205647,0.0,0.0,0.0,0.0,655647,Mismatch
2026-06-26,193.12,195.55,191.22,192.53,179304100,193.12,195.55,191.22,192.53,179304147,0.0,0.0,0.0,0.0,47,Match
2026-06-29,193.85,196.18,189.8,194.97,148835700,193.85,196.18,189.8,194.97,148835724,0.0,0.0,0.0,0.0,24,Match
2026-06-30,197.24,200.63,195.11,200.09,166476700,197.24,200.63,195.11,200.09,166476665,0.0,0.0,0.0,0.0,35,Match
2026-07-01,196.2,199.85,193.45,197.58,146147600,196.2,199.85,193.45,197.58,146147597,0.0,0.0,0.0,0.0,3,Match
2026-07-02,197.14,200.06,192.35,194.83,142068700,197.14,200.055,192.35,194.83,142385548,0.0,0.0049999999999954525,0.0,0.0,316848,Mismatch
2026-07-06,194.42,197.55,193.99,195.55,108999000,194.42,197.55,193.99,195.55,108999015,0.0,0.0,0.0,0.0,15,Match
2026-07-07,192.37,198.41,191.14,196.93,124154600,192.37,198.41,191.14,196.93,124154574,0.0,0.0,0.0,0.0,26,Match
2026-07-08,195.18,205.16,195.06,204.12,147419100,195.18,205.16,195.06,204.12,147419133,0.0,0.0,0.0,0.0,33,Match
2026-07-09,204.46,204.59,198.96,202.78,132037400,204.46,204.585,198.96,202.78,132037359,0.0,0.0049999999999954525,0.0,0.0,41,Match
2026-07-10,202.0,211.0,201.92,210.96,148124000,202.0,211.0,201.92,210.96,148421001,0.0,0.0,0.0,0.0,297001,Mismatch
